object_id,zone_orig,zone_gzt,zone_desc,zone_link,colour
147,Zone Z3: Neighbourhood centres,M3,TEST Description 147,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
148,Zone Z3: Neighbourhood centres,M3,TEST Description 148,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
149,Zone Z3: Neighbourhood centres,M3,TEST Description 149,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
150,Zone Z3: Neighbourhood centres,M3,TEST Description 150,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
151,Zone Z3: Neighbourhood centres,M3,TEST Description 151,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
152,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 152,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
153,Zone Z3: Neighbourhood centres,M3,TEST Description 153,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
154,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 154,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
155,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 155,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
156,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 156,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
157,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 157,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
158,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 158,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
159,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 159,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
160,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 160,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
161,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 161,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
162,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 162,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
163,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 163,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
164,Zone Z3: Neighbourhood centres,M3,TEST Description 164,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
165,Zone Z3: Neighbourhood centres,M3,TEST Description 165,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
166,Zone Z3: Neighbourhood centres,M3,TEST Description 166,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
167,Zone Z3: Neighbourhood centres,M3,TEST Description 167,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
168,Zone Z3: Neighbourhood centres,M3,TEST Description 168,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
169,Zone Z3: Neighbourhood centres,M3,TEST Description 169,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
170,Zone Z3: Neighbourhood centres,M3,TEST Description 170,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
171,Zone Z3: Neighbourhood centres,M3,TEST Description 171,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
172,Zone Z3: Neighbourhood centres,M3,TEST Description 172,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
173,Zone Z3: Neighbourhood centres,M3,TEST Description 173,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
174,Zone Z3: Neighbourhood centres,M3,TEST Description 174,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
175,Zone Z3: Neighbourhood centres,M3,TEST Description 175,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
176,Zone Z3: Neighbourhood centres,M3,TEST Description 176,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
177,Zone Z3: Neighbourhood centres,M3,TEST Description 177,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
178,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 178,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
179,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 179,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
180,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 180,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
181,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 181,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
182,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 182,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
183,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 183,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
184,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 184,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
185,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 185,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
186,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 186,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
187,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 187,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
188,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 188,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
189,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 189,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
190,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 190,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
191,Zone Z3: Neighbourhood centres,M3,TEST Description 191,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
192,Zone Z3: Neighbourhood centres,M3,TEST Description 192,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
193,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 193,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
194,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 194,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
195,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 195,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
196,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 196,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
197,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 197,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
198,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 198,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
199,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 199,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
200,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 200,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
201,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 201,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
202,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 202,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
203,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 203,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
204,Zone Z3: Neighbourhood centres,M3,TEST Description 204,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
205,Zone Z3: Neighbourhood centres,M3,TEST Description 205,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
206,Zone Z3: Neighbourhood centres,M3,TEST Description 206,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
207,Zone Z3: Neighbourhood centres,M3,TEST Description 207,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
208,Zone Z3: Neighbourhood centres,M3,TEST Description 208,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
209,Zone Z3: Neighbourhood centres,M3,TEST Description 209,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
210,Zone Z3: Neighbourhood centres,M3,TEST Description 210,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
211,Zone Z3: Neighbourhood centres,M3,TEST Description 211,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
212,Zone Z3: Neighbourhood centres,M3,TEST Description 212,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
213,Zone Z3: Neighbourhood centres,M3,TEST Description 213,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
214,Zone Z3: Neighbourhood centres,M3,TEST Description 214,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
215,Zone Z3: Neighbourhood centres,M3,TEST Description 215,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
216,Zone Z3: Neighbourhood centres,M3,TEST Description 216,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
217,Zone Z3: Neighbourhood centres,M3,TEST Description 217,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
218,Zone Z3: Neighbourhood centres,M3,TEST Description 218,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
219,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 219,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
220,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 220,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
221,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 221,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
222,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 222,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
223,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 223,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
224,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 224,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
225,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 225,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
226,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 226,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
227,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 227,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
228,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 228,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
229,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 229,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
230,Zone Z3: Neighbourhood centres,M3,TEST Description 230,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
231,Zone Z3: Neighbourhood centres,M3,TEST Description 231,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
232,Zone Z3: Neighbourhood centres,M3,TEST Description 232,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
233,Zone Z3: Neighbourhood centres,M3,TEST Description 233,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
234,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 234,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
235,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 235,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
236,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 236,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
237,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 237,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
238,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 238,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
239,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 239,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
240,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 240,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
241,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 241,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
242,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 242,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
243,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 243,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
244,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 244,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
245,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 245,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
246,Zone Z3: Neighbourhood centres,M3,TEST Description 246,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
247,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 247,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
248,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 248,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
249,Zone Z3: Neighbourhood centres,M3,TEST Description 249,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
250,Zone Z3: Neighbourhood centres,M3,TEST Description 250,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
251,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 251,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
252,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 252,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
253,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 253,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
254,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 254,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
255,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 255,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
256,Zone Z3: Neighbourhood centres,M3,TEST Description 256,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
257,Zone Z3: Neighbourhood centres,M3,TEST Description 257,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
258,Zone Z3: Neighbourhood centres,M3,TEST Description 258,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
259,Zone Z3: Neighbourhood centres,M3,TEST Description 259,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
260,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 260,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
261,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 261,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
262,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 262,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
263,Zone Z3: Neighbourhood centres,M3,TEST Description 263,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
264,Zone Z3: Neighbourhood centres,M3,TEST Description 264,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Pink1,Yes,No"
265,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 265,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
266,Zone Z6: Employment/Enterprise Zones,C2.1,TEST Description 266,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Purple1,Yes,No"
